기준_년분기_코드,상권_코드,상권_코드_명,상권_구분_코드_명,추정매출_합계
20223,3110371,삼양입구사거리,골목상권,3919852793
20224,3110371,삼양입구사거리,골목상권,4217588313
20231,3110371,삼양입구사거리,골목상권,3778608207
20232,3110371,삼양입구사거리,골목상권,4346926761
20233,3110371,삼양입구사거리,골목상권,4170708338
20234,3110371,삼양입구사거리,골목상권,4120830763
20241,3110371,삼양입구사거리,골목상권,3704444268
20242,3110371,삼양입구사거리,골목상권,3947351960
20243,3110371,삼양입구사거리,골목상권,3897684142
20244,3110371,삼양입구사거리,골목상권,3923345116
20251,3110371,삼양입구사거리,골목상권,3472545989
20252,3110371,삼양입구사거리,골목상권,3152615067
20253,3110371,삼양입구사거리,골목상권,3711382775
20254,3110371,삼양입구사거리,골목상권,3952631587
20211,3110372,강북중학교,골목상권,2053759391
20212,3110372,강북중학교,골목상권,2897738126
20213,3110372,강북중학교,골목상권,1950945800
20214,3110372,강북중학교,골목상권,3006879816
20221,3110372,강북중학교,골목상권,2352130222
20222,3110372,강북중학교,골목상권,3203418306
20223,3110372,강북중학교,골목상권,2408676938
20224,3110372,강북중학교,골목상권,3272440816
20231,3110372,강북중학교,골목상권,2734438606
20232,3110372,강북중학교,골목상권,3281315113
20233,3110372,강북중학교,골목상권,2565432674
20234,3110372,강북중학교,골목상권,3078161604
20241,3110372,강북중학교,골목상권,2930402354
20242,3110372,강북중학교,골목상권,3343114653
20243,3110372,강북중학교,골목상권,2717893403
20244,3110372,강북중학교,골목상권,3396867715
20251,3110372,강북중학교,골목상권,1766656050
20252,3110372,강북중학교,골목상권,2027969340
20253,3110372,강북중학교,골목상권,2226610578
20254,3110372,강북중학교,골목상권,1694989429
20211,3110373,수유역 2번,골목상권,564417462
20212,3110373,수유역 2번,골목상권,770833536
20213,3110373,수유역 2번,골목상권,804323157
20214,3110373,수유역 2번,골목상권,1158970107
20221,3110373,수유역 2번,골목상권,795748994
20222,3110373,수유역 2번,골목상권,947197415
20223,3110373,수유역 2번,골목상권,1038214487
20224,3110373,수유역 2번,골목상권,1083719932
20231,3110373,수유역 2번,골목상권,836986204
20232,3110373,수유역 2번,골목상권,905900134
20233,3110373,수유역 2번,골목상권,822459073
20234,3110373,수유역 2번,골목상권,945198961
20241,3110373,수유역 2번,골목상권,878360479
20242,3110373,수유역 2번,골목상권,939471872
20243,3110373,수유역 2번,골목상권,881658451
20244,3110373,수유역 2번,골목상권,1205319241
20251,3110373,수유역 2번,골목상권,1221574426
20252,3110373,수유역 2번,골목상권,1284592554
20253,3110373,수유역 2번,골목상권,1238951483
20254,3110373,수유역 2번,골목상권,1459914317
20211,3110374,송중초등학교,골목상권,3250598067
20212,3110374,송중초등학교,골목상권,3639285356
20213,3110374,송중초등학교,골목상권,3702686633
20214,3110374,송중초등학교,골목상권,3665246284
20221,3110374,송중초등학교,골목상권,2946377927
20222,3110374,송중초등학교,골목상권,2712930473
20223,3110374,송중초등학교,골목상권,2792387899
20224,3110374,송중초등학교,골목상권,2785168936
20231,3110374,송중초등학교,골목상권,2540881102
20232,3110374,송중초등학교,골목상권,2487010424
20233,3110374,송중초등학교,골목상권,2457304353
20234,3110374,송중초등학교,골목상권,2244349734
20241,3110374,송중초등학교,골목상권,1972935705
20242,3110374,송중초등학교,골목상권,1843849364
20243,3110374,송중초등학교,골목상권,1672447322
20244,3110374,송중초등학교,골목상권,1566666281
20251,3110374,송중초등학교,골목상권,1426665079
20252,3110374,송중초등학교,골목상권,1453887713
20253,3110374,송중초등학교,골목상권,1650403029
20254,3110374,송중초등학교,골목상권,1453760166
20211,3110375,서울북부고용노동지청,골목상권,563514599
20212,3110375,서울북부고용노동지청,골목상권,679443213
20213,3110375,서울북부고용노동지청,골목상권,539205475
20214,3110375,서울북부고용노동지청,골목상권,805500785
20221,3110375,서울북부고용노동지청,골목상권,713769799
20222,3110375,서울북부고용노동지청,골목상권,922701610
20223,3110375,서울북부고용노동지청,골목상권,908229298
20224,3110375,서울북부고용노동지청,골목상권,824338986
20231,3110375,서울북부고용노동지청,골목상권,823223681
20232,3110375,서울북부고용노동지청,골목상권,862819109
20233,3110375,서울북부고용노동지청,골목상권,657958588
20234,3110375,서울북부고용노동지청,골목상권,701672561
20241,3110375,서울북부고용노동지청,골목상권,615736327
20242,3110375,서울북부고용노동지청,골목상권,620386950
20243,3110375,서울북부고용노동지청,골목상권,621172998
20244,3110375,서울북부고용노동지청,골목상권,806628708
20251,3110375,서울북부고용노동지청,골목상권,671952256
20252,3110375,서울북부고용노동지청,골목상권,712304230
20253,3110375,서울북부고용노동지청,골목상권,577029960
20254,3110375,서울북부고용노동지청,골목상권,689159227
20211,3110376,수송초등학교,골목상권,5120304288
20212,3110376,수송초등학교,골목상권,5639591057
20213,3110376,수송초등학교,골목상권,5663249015
20214,3110376,수송초등학교,골목상권,6954517441
20221,3110376,수송초등학교,골목상권,5398288037
20222,3110376,수송초등학교,골목상권,5871386469
20223,3110376,수송초등학교,골목상권,6465216073
20224,3110376,수송초등학교,골목상권,7036057387
20231,3110376,수송초등학교,골목상권,6001243717
20232,3110376,수송초등학교,골목상권,7375777126
20233,3110376,수송초등학교,골목상권,7018958472
20234,3110376,수송초등학교,골목상권,8318212603
20241,3110376,수송초등학교,골목상권,7393821051
20242,3110376,수송초등학교,골목상권,7635716125
20243,3110376,수송초등학교,골목상권,7386420049
20244,3110376,수송초등학교,골목상권,9470433346
20251,3110376,수송초등학교,골목상권,7710071101
20252,3110376,수송초등학교,골목상권,8254495164
20253,3110376,수송초등학교,골목상권,8142054704
20254,3110376,수송초등학교,골목상권,9812017663
20211,3110378,송중동주민센터,골목상권,1267101643
20212,3110378,송중동주민센터,골목상권,1425962732
20213,3110378,송중동주민센터,골목상권,1502115803
20214,3110378,송중동주민센터,골목상권,1381384485
20221,3110378,송중동주민센터,골목상권,1545635053
20222,3110378,송중동주민센터,골목상권,1902002655
20223,3110378,송중동주민센터,골목상권,2145920894
20224,3110378,송중동주민센터,골목상권,2488650307
20231,3110378,송중동주민센터,골목상권,2352555261
20232,3110378,송중동주민센터,골목상권,2620026770
20233,3110378,송중동주민센터,골목상권,2461424127
20234,3110378,송중동주민센터,골목상권,2310514965
20241,3110378,송중동주민센터,골목상권,1755416053
20242,3110378,송중동주민센터,골목상권,2050266175
20243,3110378,송중동주민센터,골목상권,2009718514
20244,3110378,송중동주민센터,골목상권,2053628805
20251,3110378,송중동주민센터,골목상권,1975410733
20252,3110378,송중동주민센터,골목상권,2025025668
20253,3110378,송중동주민센터,골목상권,2227916700
20254,3110378,송중동주민센터,골목상권,2149905867
20211,3110387,쌍문초등학교,골목상권,2956255927
20212,3110387,쌍문초등학교,골목상권,3118497757
20213,3110387,쌍문초등학교,골목상권,3157478840
20214,3110387,쌍문초등학교,골목상권,3238519325
20221,3110387,쌍문초등학교,골목상권,3106846060
20222,3110387,쌍문초등학교,골목상권,3216419147
20223,3110387,쌍문초등학교,골목상권,2555190336
20224,3110387,쌍문초등학교,골목상권,2817806336
20231,3110387,쌍문초등학교,골목상권,2702698193
20232,3110387,쌍문초등학교,골목상권,2990115359
20233,3110387,쌍문초등학교,골목상권,3058045122
20234,3110387,쌍문초등학교,골목상권,2708205870
20241,3110387,쌍문초등학교,골목상권,2893655398
20242,3110387,쌍문초등학교,골목상권,2813712821
20243,3110387,쌍문초등학교,골목상권,2685074018
20244,3110387,쌍문초등학교,골목상권,2514508967
20251,3110387,쌍문초등학교,골목상권,2594176527
20252,3110387,쌍문초등학교,골목상권,2775339715
